,date,State,District,Varity,Arrival,Min_Price,max_price,model price,year,month
2756,2017-02-01,Karnataka,Bangalore,Wheat,30.0,2400.0,3400.0,2900.0,2017,2
2776,2017-03-01,Karnataka,Bangalore,Wheat,62.0,2500.0,3000.0,2800.0,2017,3
2801,2017-04-01,Karnataka,Bangalore,Wheat,135.0,2500.0,3200.0,2850.0,2017,4
2823,2017-05-01,Karnataka,Bangalore,Wheat,250.0,2500.0,3500.0,3000.0,2017,5
2848,2017-06-01,Karnataka,Bangalore,Wheat,140.0,2400.0,3400.0,2900.0,2017,6
2865,2017-07-01,Karnataka,Bangalore,Wheat,140.0,2400.0,3400.0,2900.0,2017,7
2866,2017-08-01,Karnataka,Bangalore,Wheat,140.0,2400.0,3400.0,2900.0,2017,8
2867,2017-09-01,Karnataka,Bangalore,Wheat,140.0,2400.0,3400.0,2900.0,2017,9
2868,2017-10-01,Karnataka,Bangalore,Wheat,140.0,2400.0,3400.0,2900.0,2017,10
2869,2017-11-01,Karnataka,Bangalore,Wheat,140.0,2400.0,3400.0,2900.0,2017,11
2870,2017-12-01,Karnataka,Bangalore,Wheat,140.0,2400.0,3400.0,2900.0,2017,12
