,date,State,District,Varity,Arrival,Min_Price,max_price,model price,year,month
26,2010-03-01,Karnataka,Belgaum,Rice,15,1800,2000,2250,2010,3
27,2010-04-01,Karnataka,Belgaum,Rice,10,1462,1462,2012,2010,4
28,2010-05-01,Karnataka,Belgaum,Rice,14,1850,1850,2500,2010,5
29,2010-06-01,Karnataka,Belgaum,Rice,5,1816,1816,2220,2010,6
30,2010-07-01,Karnataka,Belgaum,Rice,8,2000,2000,2200,2010,7
31,2010-08-01,Karnataka,Belgaum,Rice,8,2350,2350,2242.81689042812,2010,8
32,2010-09-01,Karnataka,Belgaum,Rice,10,1500,1500,2502,2010,9
33,2010-10-01,Karnataka,Belgaum,Rice,21,2500,2500,2300,2010,10
34,2010-11-01,Karnataka,Belgaum,Rice,2,2200,2400,2242.81689042812,2010,11
35,2010-12-01,Karnataka,Belgaum,Rice,4,1900,1900,2280,2010,12
36,2011-01-01,Karnataka,Belgaum,Rice,2,2075,2075,2075,2011,1
37,2011-02-01,Karnataka,Belgaum,Rice,3,1950,1950,2100,2011,2
38,2011-03-01,Karnataka,Belgaum,Rice,15,1600,1600,2300,2011,3
39,2011-04-01,Karnataka,Belgaum,Rice,1,2400,2600,2500,2011,4
40,2011-05-01,Karnataka,Belgaum,Rice,10,1300,2160,2160,2011,5
41,2011-06-01,Karnataka,Belgaum,Rice,2,2400,2600,2400,2011,6
42,2011-07-01,Karnataka,Belgaum,Rice,1,2400,2600,2500,2011,7
43,2011-08-01,Karnataka,Belgaum,Rice,10,1633,1633,2633,2011,8
44,2011-09-01,Karnataka,Belgaum,Rice,13,2700,2900,2800,2011,9
45,2011-10-01,Karnataka,Belgaum,Rice,7,2300,2600,2435,2011,10
46,2011-11-01,Karnataka,Belgaum,Rice,7,2700,2900,2800,2011,11
47,2011-12-01,Karnataka,Belgaum,Rice,3,2400,2600,2500,2011,12
48,2012-01-01,Karnataka,Belgaum,Rice,3,2700,2900,2800,2012,1
49,2012-02-01,Karnataka,Belgaum,Rice,2,2150,2300,2403,2012,2
50,2012-03-01,Karnataka,Belgaum,Rice,8,2700,2900,2800,2012,3
51,2012-04-01,Karnataka,Belgaum,Rice,10,2700,2900,2800,2012,4
52,2012-05-01,Karnataka,Belgaum,Rice,1,2600,2600,2600,2012,5
53,2012-06-01,Karnataka,Belgaum,Rice,8,2700,2900,2800,2012,6
54,2012-07-01,Karnataka,Belgaum,Rice,16,1250,1250,2500,2012,7
55,2012-08-01,Karnataka,Belgaum,Rice,10,1900,2000,2400,2012,8
56,2012-09-01,Karnataka,Belgaum,Rice,7,1410,2750,2124,2012,9
57,2012-10-01,Karnataka,Belgaum,Rice,1,2450,3075,2475,2012,10
58,2012-11-01,Karnataka,Belgaum,Rice,5,2251,4700,2763,2012,11
59,2012-12-01,Karnataka,Belgaum,Rice,1,2700,2900,2800,2012,12
60,2013-01-01,Karnataka,Belgaum,Rice,18,2600,3600,2608,2013,1
61,2013-02-01,Karnataka,Belgaum,Rice,4,2400,2600,2500,2013,2
62,2013-03-01,Karnataka,Belgaum,Rice,1,2900,3100,3000,2013,3
63,2013-04-01,Karnataka,Belgaum,Rice,1,1900,3000,2675,2013,4
64,2013-05-01,Karnataka,Belgaum,Rice,6,2300,3000,2914,2013,5
65,2013-06-01,Karnataka,Belgaum,Rice,17,1950,2600,2202,2013,6
66,2013-07-01,Karnataka,Belgaum,Rice,23,,3825,2824.5,2013,7
67,2013-08-01,Karnataka,Belgaum,Rice,13,3371,5050,3047,2013,8
68,2013-09-01,Karnataka,Belgaum,Rice,9.33333333333333,,4066.66666666667,2964.66666666667,2013,9
69,2013-10-01,Karnataka,Belgaum,Rice,5.66666666666667,,3083.33333333333,2482.33333333333,2013,10
70,2013-11-01,Karnataka,Belgaum,Rice,2,1900,2100,2100,2013,11
71,2013-12-01,Karnataka,Belgaum,Rice,1,1900,2100,2500,2013,12
72,2014-01-01,Karnataka,Belgaum,Rice,11,,2085,2410,2014,1
73,2014-02-01,Karnataka,Belgaum,Rice,21,2070,2070,2408,2014,2
74,2014-03-01,Karnataka,Belgaum,Rice,1,2500,3000,2444,2014,3
75,2014-04-01,Karnataka,Belgaum,Rice,2,2900,3100,2472,2014,4
76,2014-05-01,Karnataka,Belgaum,Rice,9,,2750,2494,2014,5
77,2014-06-01,Karnataka,Belgaum,Rice,16,2300,2400,2416,2014,6
78,2014-07-01,Karnataka,Belgaum,Rice,2,2300,2300,2402,2014,7
79,2014-08-01,Karnataka,Belgaum,Rice,2,,2866.66666666667,2481,2014,8
80,2014-09-01,Karnataka,Belgaum,Rice,2,,3433.33333333333,2460,2014,9
81,2014-10-01,Karnataka,Belgaum,Rice,2,3400,4000,2396,2014,10
82,2014-11-01,Karnataka,Belgaum,Rice,21,2140,2140,2374,2014,11
83,2014-12-01,Karnataka,Belgaum,Rice,7,1780,1780,2392,2014,12
84,2015-01-01,Karnataka,Belgaum,Rice,20,2000,3400,2417,2015,1
85,2015-02-01,Karnataka,Belgaum,Rice,4,3543,3543,2425,2015,2
86,2015-03-01,Karnataka,Belgaum,Rice,4,4600,4600,2450,2015,3
87,2015-04-01,Karnataka,Belgaum,Rice,10,1955,4280,2439,2015,4
88,2015-05-01,Karnataka,Belgaum,Rice,2,2948,2948,2417,2015,5
89,2015-06-01,Karnataka,Belgaum,Rice,14,2734,2911,2423,2015,6
90,2015-07-01,Karnataka,Belgaum,Rice,3,3063,3063,2449,2015,7
91,2015-08-01,Karnataka,Belgaum,Rice,6,1550,5750,2477,2015,8
92,2015-09-01,Karnataka,Belgaum,Rice,3,2700,2700,2456,2015,9
93,2015-10-01,Karnataka,Belgaum,Rice,7,2800,3200,2448,2015,10
94,2015-11-01,Karnataka,Belgaum,Rice,10,2630,2630,2471,2015,11
95,2015-12-01,Karnataka,Belgaum,Rice,21,2800,5100,2485,2015,12
96,2016-01-01,Karnataka,Belgaum,Rice,8,2560,2760,2553,2016,1
97,2016-02-01,Karnataka,Belgaum,Rice,21,2558,2758,2568,2016,2
98,2016-03-01,Karnataka,Belgaum,Rice,17,2594,2794,2555,2016,3
99,2016-04-01,Karnataka,Belgaum,Rice,17,2622,2822,2644,2016,4
100,2016-05-01,Karnataka,Belgaum,Rice,5,2644,2844,2379,2016,5
101,2016-06-01,Karnataka,Belgaum,Rice,7,2566,2766,2646,2016,6
102,2016-07-01,Karnataka,Belgaum,Rice,3,2552,2752,2764,2016,7
103,2016-08-01,Karnataka,Belgaum,Rice,17,2631,2831,2658,2016,8
104,2016-09-01,Karnataka,Belgaum,Rice,2,2610,2810,2565,2016,9
105,2016-10-01,Karnataka,Belgaum,Rice,2,2546,2746,2552,2016,10
106,2016-11-01,Karnataka,Belgaum,Rice,12,2524,2724,2549,2016,11
107,2016-12-01,Karnataka,Belgaum,Rice,8,2542,2742,2569,2016,12
108,2017-01-01,Karnataka,Belgaum,Rice,3,2567,2767,2572,2017,1
109,2017-02-01,Karnataka,Belgaum,Rice,25,2575,2775,2703,2017,2
110,2017-03-01,Karnataka,Belgaum,Rice,21,2600,2800,2687,2017,3
111,2017-04-01,Karnataka,Belgaum,Rice,3,2589,2789,2650,2017,4
112,2017-05-01,Karnataka,Belgaum,Rice,3,2567,2767,2668,2017,5
113,2017-06-01,Karnataka,Belgaum,Rice,12.5,2573,2773,2718,2017,6
114,2017-07-01,Karnataka,Belgaum,Rice,22,2599,2799,2799,2017,7
115,2017-08-01,Karnataka,Belgaum,Rice,17,2627,2827,2693,2017,8
116,2017-09-01,Karnataka,Belgaum,Rice,12,2606,2806,2661,2017,9
117,2017-10-01,Karnataka,Belgaum,Rice,7,2598,2798,2685,2017,10
118,2017-11-01,Karnataka,Belgaum,Rice,5,2621,2821,2657,2017,11
119,2017-12-01,Karnataka,Belgaum,Rice,3,2635,2835,2728,2017,12
