,date,State,District,Varity,Arrival,Min_Price,max_price,model price,year,month
104,2015-07-01,Karnataka,Kolar,Wheat,5.0,1527.2727272727273,2209.090909090909,1836.3636363636363,2015,7
105,2015-08-01,Karnataka,Kolar,Wheat,5.0,1554.5454545454545,2218.181818181818,1852.7272727272727,2015,8
106,2015-09-01,Karnataka,Kolar,Wheat,5.0,1581.8181818181818,2227.2727272727275,1869.090909090909,2015,9
107,2015-10-01,Karnataka,Kolar,Wheat,5.0,1609.090909090909,2236.3636363636365,1885.4545454545455,2015,10
108,2015-11-01,Karnataka,Kolar,Wheat,5.0,1636.3636363636365,2245.4545454545455,1901.8181818181818,2015,11
109,2015-12-01,Karnataka,Kolar,Wheat,5.0,1663.6363636363635,2254.5454545454545,1918.1818181818182,2015,12
110,2016-01-01,Karnataka,Kolar,Wheat,5.0,1690.909090909091,2263.6363636363635,1934.5454545454545,2016,1
111,2016-02-01,Karnataka,Kolar,Wheat,5.0,1718.1818181818182,2272.7272727272725,1950.909090909091,2016,2
112,2016-03-01,Karnataka,Kolar,Wheat,5.0,1745.4545454545455,2281.818181818182,1967.2727272727273,2016,3
113,2016-04-01,Karnataka,Kolar,Wheat,5.0,1772.7272727272727,2290.909090909091,1983.6363636363635,2016,4
114,2016-05-01,Karnataka,Kolar,Wheat,5.0,1800.0,2300.0,2000.0,2016,5
115,2016-06-01,Karnataka,Kolar,Wheat,13.0,1920.0,2775.0,2075.0,2016,6
116,2016-07-01,Karnataka,Kolar,Wheat,21.0,2040.0,3250.0,2150.0,2016,7
117,2016-08-01,Karnataka,Kolar,Wheat,21.0,2040.0,3250.0,2150.0,2016,8
118,2016-09-01,Karnataka,Kolar,Wheat,21.0,2040.0,3250.0,2150.0,2016,9
119,2016-10-01,Karnataka,Kolar,Wheat,21.0,2040.0,3250.0,2150.0,2016,10
120,2016-11-01,Karnataka,Kolar,Wheat,21.0,2040.0,3250.0,2150.0,2016,11
121,2016-12-01,Karnataka,Kolar,Wheat,21.0,2040.0,3250.0,2150.0,2016,12
122,2017-01-01,Karnataka,Kolar,Wheat,21.0,2040.0,3250.0,2150.0,2017,1
123,2017-02-01,Karnataka,Kolar,Wheat,21.0,2040.0,3250.0,2150.0,2017,2
124,2017-03-01,Karnataka,Kolar,Wheat,21.0,2040.0,3250.0,2150.0,2017,3
125,2017-04-01,Karnataka,Kolar,Wheat,21.0,2040.0,3250.0,2150.0,2017,4
126,2017-05-01,Karnataka,Kolar,Wheat,21.0,2040.0,3250.0,2150.0,2017,5
127,2017-06-01,Karnataka,Kolar,Wheat,21.0,2040.0,3250.0,2150.0,2017,6
128,2017-07-01,Karnataka,Kolar,Wheat,21.0,2040.0,3250.0,2150.0,2017,7
129,2017-08-01,Karnataka,Kolar,Wheat,21.0,2040.0,3250.0,2150.0,2017,8
130,2017-09-01,Karnataka,Kolar,Wheat,21.0,2040.0,3250.0,2150.0,2017,9
131,2017-10-01,Karnataka,Kolar,Wheat,21.0,2040.0,3250.0,2150.0,2017,10
132,2017-11-01,Karnataka,Kolar,Wheat,21.0,2040.0,3250.0,2150.0,2017,11
133,2017-12-01,Karnataka,Kolar,Wheat,21.0,2040.0,3250.0,2150.0,2017,12
